Tiempo 0 : 2920.787096
Tiempo 1 : 3134.739876
Tiempo 2 : 2818.150997
Tiempo 3 : 2769.583941
Tiempo 4 : 3189.788818
Tiempo medio: 2966.6101456
Tiempo 0 : 3243.433952
Tiempo 1 : 4464.293003
Tiempo 2 : 4007.201195
Tiempo 3 : 2927.826166
Tiempo 4 : 3190.886021
Tiempo medio: 3566.7280674
